movieId,title,genres,ratings
7179,Gentlemen Broncos,Comedy,2
7180,Fantastic Mr. Fox,Adventure|Animation|Children|Comedy|Crime,4
7181,"Christmas Carol, A",Animation|Children|Drama|Fantasy|IMAX,3
7182,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,4
7183,"Private Lives of Pippa Lee, The",Drama,3
7184,Partly Cloudy,Animation|Children|Comedy|Fantasy,4
7185,2012,Action|Drama|Sci-Fi|Thriller,3
7186,Precious,Drama,4
7187,Bad Lieutenant: Port of Call New Orleans,Crime|Drama,2
7188,"Twilight Saga: New Moon, The",Drama|Fantasy|Horror|Romance|Thriller,3
7189,Derailed,Action|Thriller,0
7190,"Messenger, The",Drama|Romance|War,3
7191,Ninja Assassin,Action|Crime|Drama|Thriller,4
7192,Cell 211,Action|Drama,4
7193,"Patriot, The",Action|Thriller,3
7194,Teenage Mutant Ninja Turtles: Turtles Forever,Action|Adventure|Animation|Comedy|Thriller,3
7195,Merry Madagascar,Animation,3
7196,Brothers,Drama|Thriller|War,4
7197,Garage,Drama,3
7198,"Blind Side, The",Drama,4
7199,Mickey's Once Upon a Christmas,Animation|Comedy|Fantasy,5
7200,Shrink,Drama,2
7201,Old Dogs,Comedy,0
7202,Planet 51,Adventure|Animation|Children|Comedy|Sci-Fi,3
7203,Earthlings,Documentary,4
7204,"Single Man, A",Drama,4
7205,"Lovely Bones, The",Crime|Drama|Fantasy|Horror|Thriller,3
7206,Invictus,Drama,4
7207,"Princess and the Frog, The",Animation|Children|Fantasy|Musical|Romance,4
7208,"Peacekeeper, The",Action,1
7209,Did You Hear About the Morgans?,Comedy|Crime|Drama|Romance,3
7210,Snow White,Fantasy|Romance,3
7211,Alice,Action|Adventure|Fantasy,4
7212,Avatar,Action|Adventure|Sci-Fi|IMAX,4
7213,It's Complicated,Comedy|Romance,3
7214,Sherlock Holmes,Action|Crime|Mystery|Thriller,4
7215,Crazy Heart,Drama|Romance,4
7216,Alvin and the Chipmunks: The Squeakquel,Animation|Children|Comedy|Musical,3
7217,American Pie Presents: The Book of Love,Comedy,2
7218,Sorority Babes in the Slimeball Bowl-O-Rama,Comedy|Horror,2
7219,Pontypool,Horror|Thriller,4
7220,Youth in Revolt,Comedy|Drama|Romance,3
7221,Daybreakers,Action|Drama|Horror|Thriller,3
7222,Hachiko: A Dog's Story,Drama,4
7223,Leap Year,Comedy|Romance,3
7224,"Book of Eli, The",Action|Adventure|Drama,3
7225,"Girl Who Kicked the Hornet's Nest, The",Action|Crime|Mystery,4
7226,"Prophet, A",Crime|Drama,5
7227,Staten Island,Crime|Drama,1
7228,"Maiden Heist, The",Comedy|Crime,2
7229,Blood: The Last Vampire,Action|Horror|Thriller,2
7230,MacGyver: Lost Treasure of Atlantis,Action|Adventure,3
7231,Pekka ja Pätkä Suezilla,Comedy,3
7232,Bart Got a Room,Comedy|Romance,3
7233,Project A 2,Action|Comedy|Crime,4
7234,Robin-B-Hood,Action|Comedy|Drama,3
7235,"Concert, Le",Comedy|Drama,3
7236,Ninja,Action|Crime|Drama|Thriller,3
7237,Asterix at the Olympic Games,Adventure|Children|Comedy|Fantasy,4
7238,"Chaser, The",Crime|Drama|Thriller,3
7239,Meantime,Comedy|Drama,5
7240,"Rudolph, the Red-Nosed Reindeer",Adventure|Animation|Children|Fantasy|Musical,4
7241,"Dennis the Menace Christmas, A",Comedy,1
7242,Undisputed II: Last Man Standing,Action|Crime|Drama,4
7243,3 Idiots,Comedy|Drama|Romance,5
7244,Legion,Action|Fantasy|Horror|Thriller,3
7245,Stan Helsing,Comedy|Horror,1
7246,Peter Pan,Children|Fantasy|Musical,3
7247,Wicked City,Animation|Fantasy|Horror|Sci-Fi,2
7248,When in Rome,Comedy|Romance,3
7249,Dream of Light,Documentary|Drama,5
7250,Triangle,Drama|Horror|Mystery|Thriller,4
7251,I Love You Phillip Morris,Comedy|Drama|Romance,1
7252,Anne of Green Gables: The Sequel,Children|Drama|Romance,5
7253,Temple Grandin,Drama,4
7254,"Captain Newman, M.D.",Comedy|Drama|War,4
7255,"House of the Devil, The",Horror|Thriller,4
7256,Valentine's Day,Comedy|Romance,3
7257,"Wolfman, The",Horror|Thriller,2
7258,Shutter Island,Drama|Mystery|Thriller,4
7259,Persuasion,Drama|Romance,3
7260,"Girl Who Played with Fire, The",Action|Crime|Drama|Mystery|Thriller,4
7261,Percy Jackson & the Olympians: The Lightning Thief,Adventure|Fantasy,2
7262,Cop Out,Action|Comedy|Crime,3
7263,"Ghost Writer, The",Drama|Mystery|Thriller,4
7264,"Secret of Kells, The",Animation|Fantasy,4
7265,"Spy Next Door, The",Action|Children|Comedy,2
7266,Agora,Adventure|Drama|Romance,4
7267,Motherhood,Comedy,1
7268,District 13: Ultimatum,Action|Sci-Fi,4
7269,"Yes Men Fix the World, The",Documentary,4
7270,Mike Bassett: England Manager,Comedy,4
7271,"Crazies, The",Action|Drama|Horror|Sci-Fi|Thriller,3
7272,Dear John,Drama|Romance|War,3
7273,Last Train Home,Documentary|Drama,3
7274,Tooth Fairy,Comedy|Fantasy,2
7275,Gentlemen of Fortune,Comedy|Crime|Drama|Mystery,5
7276,[REC]²,Horror|Thriller,4
7277,"Room, The",Comedy|Drama|Romance,4
7278,Alice in Wonderland,Adventure|Fantasy|IMAX,3
7279,"Town Called Panic, A",Animation,4
7280,Green Zone,Action|Drama|Thriller|War,4
7281,From Paris with Love,Action|Crime,3
7282,Dorian Gray,Drama|Horror|Sci-Fi,3
7283,Greenberg,Comedy|Drama,2
7284,She's Out of My League,Comedy,4
7285,Harry Brown,Crime|Drama|Thriller,4
7286,Remember Me,Drama|Romance,4
7287,"Burrowers, The",Horror|Thriller|Western,3
7288,Frozen,Drama|Horror|Thriller,3
7289,Generation X,Action|Adventure|Sci-Fi,1
7290,Little Ashes,Drama,2
7291,Our Family Wedding,Comedy,1
7292,"Bounty Hunter, The",Action|Comedy|Romance,3
7293,Leaves of Grass,Comedy|Crime|Drama|Thriller,3
7294,Women in Trouble,Comedy,2
7295,Mondo Cane,Documentary,2
7296,Repo Men,Action|Sci-Fi|Thriller,4
7297,Case 39,Horror|Thriller,0
7298,Oceans,Documentary|Drama,4
7299,"Slammin' Salmon, The",Comedy,3
7300,Hot Tub Time Machine,Comedy|Sci-Fi,4
7301,Mother,Crime|Drama|Mystery|Thriller,5
7302,How to Train Your Dragon,Adventure|Animation|Children|Fantasy|IMAX,4
7303,"Bone Man, The",Crime|Thriller,4
7304,Micmacs,Comedy|Crime,4
7305,Clash of the Titans,Action|Adventure|Drama|Fantasy,3
7306,Kick-Ass,Action|Comedy,4
7307,Date Night,Action|Comedy|Romance,3
7308,"Emperor's New Groove 2: Kronk's New Groove, The",Animation|Children|Comedy|Romance,4
7309,Steam of Life,Documentary,3
7310,Mortadelo & Filemon: The Big Adventure,Action|Adventure|Comedy,3
7311,American Drug War: The Last White Hope,Crime|Documentary,3
7312,"Runaways, The",Drama|Musical,3
7313,Wild China,Documentary,4
7314,Death at a Funeral,Comedy,3
7315,Valhalla Rising,Action|Drama|War,2
7316,Diary of a Wimpy Kid,Children|Comedy,3
7317,"Union: The Business Behind Getting High, The",Comedy|Documentary,3
7318,Disgrace,Drama,3
7319,"Losers, The",Action|Adventure|Drama|Mystery|Thriller,3
7320,"Last Song, The",Drama|Romance,3
7321,Cyrus,Comedy|Drama|Romance,2
7322,"Human Centipede, The",Horror,0
7323,Exit Through the Gift Shop,Comedy|Documentary,4
7324,Iron Man 2,Action|Adventure|Sci-Fi|Thriller|IMAX,4
7325,MacGruber,Action|Comedy,3
7326,Three Men and a Cradle,Comedy,4
7327,"Sky Crawlers, The",Adventure|Animation|Drama,2
7328,Cargo,Sci-Fi,3
7329,"Nightmare on Elm Street, A",Fantasy|Horror|Thriller,1
7330,Four Lions,Comedy|Drama,4
7331,St Trinian's 2: The Legend of Fritton's Gold,Adventure|Comedy,2
7332,12 Angry Men,Crime|Drama,5
7333,Robin Hood,Action|Adventure|Drama|Romance|War,3
7334,Lovers & Leavers,Drama|Romance,3
7335,Merantau,Action|Drama,4
7336,Stingray Sam,Comedy|Musical|Sci-Fi|Western,4
7337,Cemetery Junction,Comedy|Drama|Romance,3
7338,Blue Valentine,Drama|Romance,3
7339,Killers,Action|Comedy,2
7340,Buried,Mystery|Thriller,4
7341,Shake Hands with the Devil,Drama|War,2
7342,Prince of Persia: The Sands of Time,Action|Adventure|Fantasy|Romance|IMAX,3
7343,Please Give,Comedy|Drama,3
7344,Baarìa,Comedy|Drama|War,4
7345,Ricky Gervais Live: Animals,Comedy,3
7346,Sex and the City 2,Comedy|Drama|Romance,1
7347,Get Him to the Greek,Comedy,4
7348,Unthinkable,Drama|Thriller,3
7349,"Back-up Plan, The",Comedy|Romance,3
7350,Splice,Horror|Sci-Fi|Thriller,4
7351,Letters to Juliet,Drama|Romance,3
7352,Exam,Mystery|Thriller,4
7353,Jonah Hex,Action|Drama|Thriller|Western,2
7354,"A-Team, The",Action|Comedy|Thriller,3
7355,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,4
7356,Ricky Gervais Live 3: Fame,Comedy,3
7357,Winter's Bone,Drama|Thriller,4
7358,"Scalphunters, The",Comedy|Western,4
7359,Barking Dogs Never Bite,Comedy|Horror,3
7360,Shrek Forever After,Adventure|Animation|Children|Comedy|Fantasy|IMAX,4
7361,TiMER,Comedy|Drama|Fantasy|Romance,4
7362,Best Worst Movie,Documentary,4
7363,"Twilight Saga: Eclipse, The",Fantasy|Romance|Thriller|IMAX,3
7364,Enter the Void,Drama,5
7365,"Last Airbender, The",Action|Adventure|Fantasy,2
7366,Endgame,Drama,3
7367,Empire of Dreams: The Story of the 'Star Wars' Trilogy,Documentary,4
7368,South Park: Imaginationland,Animation|Comedy|Fantasy,4
7369,Predators,Action|Sci-Fi|Thriller,3
7370,When You're Strange,Documentary,4
7371,Despicable Me,Animation|Children|Comedy|Crime,4
7372,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4
7373,Grown Ups,Comedy,4
7374,"Sorcerer's Apprentice, The",Action|Adventure|Children|Comedy|Fantasy,4
7375,Knight and Day,Action|Comedy|Romance,4
7376,"Karate Kid, The",Action|Children|Drama,3
7377,"Kids Are All Right, The",Comedy|Drama,3
7378,"Serbian Film, A",Horror|Thriller,2
7379,Cherrybomb,Drama|Thriller,2
7380,Batman: Under the Red Hood,Action|Animation,4
7381,Salt,Action|Thriller,3
7382,"No. 1 Ladies' Detective Agency, The",Comedy|Crime|Mystery,3
7383,Watch Out for the Automobile,Comedy|Crime|Romance,4
7384,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,4
7385,Dinner for Schmucks,Comedy,3
7386,Deadly Outlaw: Rekka,Crime|Drama|Thriller,4
7387,Hellsinki,Crime,3
7388,Ip Man 2,Action,3
7389,Ramona and Beezus,Children|Comedy,2
7390,"Rebound, The",Comedy|Romance,2
7391,"Other Guys, The",Action|Comedy,4
7392,"Two Escobars, The",Crime|Documentary,3
7393,Paper Man,Comedy|Drama,4
7394,"Expendables, The",Action|Adventure|Thriller,3
7395,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,4
7396,I Killed My Mother,Drama,4
7397,Heartless,Fantasy|Horror|Mystery|Thriller,2
7398,Piranha,Action|Horror|Thriller,2
7399,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action|Adventure|Fantasy|Mystery,2
7400,Get Low,Comedy|Drama|Mystery,5
7401,"Joneses, The",Comedy|Drama,3
7402,Dragon Ball Z: Dead Zone,Action|Adventure|Animation|Fantasy|Sci-Fi,4
7403,"Last Exorcism, The",Horror|Thriller,4
7404,Sisters,Action|Crime|Drama,5
7405,"American, The",Drama|Thriller,3
7406,Jackass 2.5,Comedy|Documentary,4
7407,"Horde, The",Action|Horror|Thriller,2
7408,"Switch, The",Comedy|Romance,3
7409,Machete,Action|Adventure|Comedy|Crime|Thriller,4
7410,Going the Distance,Comedy|Romance,3
7411,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,3
7412,Princess,Drama,2
7413,"Social Network, The",Drama,4
7414,"Man Vanishes, A",Documentary|Drama|Mystery,4
7415,"Town, The",Crime|Drama|Thriller,4
7416,Easy A,Comedy|Romance,4
7417,Eat Pray Love,Drama|Romance,3
7418,Howl,Drama,3
7419,I'm Still Here,Comedy|Drama,4
7420,Patrik Age 1.5,Comedy|Drama|Romance,4
7421,Flipped,Comedy|Drama|Romance,4
7422,Wall Street: Money Never Sleeps,Drama,3
7423,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,4
7424,It's Kind of a Funny Story,Comedy|Drama,3
7425,Middle Men,Comedy|Crime|Drama,3
7426,Alice in Wonderland,Adventure|Children|Fantasy,4
7427,Let Me In,Drama|Horror|Mystery,4
7428,Sintel,Animation|Fantasy,3
7429,Secretariat,Adventure|Drama,2
7430,Devil,Horror|Mystery|Thriller,3
7431,You Again,Comedy,3
7432,Life as We Know It,Comedy|Romance,3
7433,Catfish,Documentary|Mystery,4
7434,You Will Meet a Tall Dark Stranger,Comedy|Romance,3
7435,Stone,Drama|Thriller,3
7436,Inside Job,Documentary,5
7437,Monsters,Drama|Sci-Fi,3
7438,Never Let Me Go,Drama|Romance|Sci-Fi,4
7439,"Illusionist, The",Animation,3
7440,Luck by Chance,Drama,4
7441,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,4
7442,Jackass 3D,Action|Comedy|Documentary,4
7443,Restrepo,Documentary|War,3
7444,Waiting for 'Superman',Documentary,4
7445,Red,Action|Comedy,4
7446,In a Better World,Drama,3
7447,Heartbreaker,Comedy|Romance,2
7448,Paranormal Activity 2,Horror|IMAX,4
7449,Heartbeats,Drama|Romance,3
7450,Hereafter,Drama|Fantasy,4
7451,Undisputed III: Redemption,Action|Crime|Drama,4
7452,Saw VII 3D - The Final Chapter,Horror|Mystery|Thriller,4
7453,Due Date,Comedy,3
7454,127 Hours,Adventure|Drama|Thriller,4
7455,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,4
7456,Black Swan,Drama|Thriller,4
7457,I Shot Jesse James,Drama|Romance|Western,2
7458,Unstoppable,Action|Drama|Thriller,3
7459,Morning Glory,Comedy|Drama|Romance,3
7460,Certified Copy,Drama,4
7461,"Next Three Days, The",Crime|Drama|Romance|Thriller,4
7462,Somewhere,Drama,3
7463,Biutiful,Drama,4
7464,"First Beautiful Thing, The",Comedy|Drama,4
7465,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy|IMAX,4
7466,"King's Speech, The",Drama,4
7467,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,4
7468,"Art of the Steal, The",Documentary,4
7469,"Fighter, The",Drama,4
7470,"Romantics, The",Comedy|Drama|Romance,3
7471,"Loved Ones, The",Horror,4
7472,Casino Jack,Comedy|Crime,4
7473,Vincent Wants to Sea,Drama,3
7474,London Boulevard,Crime|Romance,1
7475,Skyline,Sci-Fi|Thriller,0
7476,Beastly,Drama|Fantasy|Romance,3
7477,Love and Other Drugs,Comedy|Drama|Romance,3
7478,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",Adventure|Children|Fantasy,4
7479,"Tourist, The",Drama|Thriller,3
7480,Rare Exports: A Christmas Tale,Action|Comedy,4
7481,Hatchet II,Comedy|Horror|Thriller,4
7482,All Good Things,Drama|Mystery|Thriller,4
7483,True Grit,Western,4
7484,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,4
7485,How Do You Know,Comedy|Drama|Romance,3
7486,Barney's Version,Drama,4
7487,"Company Men, The",Drama,2
7488,"One-Armed Swordsman, The",Action|Drama,3
7489,I Saw the Devil,Crime|Thriller,4
7490,Trash Humpers,Drama,0
7491,Faster,Action|Crime|Drama,5
7492,Little Big Soldier,Action|Adventure|Comedy|Drama|War,3
7493,Rabbit Hole,Drama,3
7494,One Week,Comedy,3
7495,Little Fockers,Comedy,2
7496,Gulliver's Travels,Adventure|Comedy|Fantasy,2
7497,Sweetgrass,Adventure|Documentary|Western,4
7498,Burlesque,Drama|Musical|Romance,2
7499,"Secret World of Arrietty, The",Animation|Children|Fantasy,4
7500,Tucker & Dale vs Evil,Comedy|Horror,4
7501,Yogi Bear,Children|Comedy,1
7502,Made in Dagenham,Comedy|Drama,2
7503,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,3
7504,"Way Back, The",Drama,4
7505,"Warrior's Way, The",Action|Fantasy|Western,3
7506,Season of the Witch,Adventure|Drama|Fantasy,3
7507,Amer,Drama|Horror,0
7508,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,3
7509,Anything for Her,Crime|Drama|Thriller,2
7510,Day & Night,Animation|Children,4
7511,Marwencol,Documentary,4
7512,"Dilemma, The",Comedy|Drama,2
7513,Down Argentine Way,Comedy|Drama|Romance,5
7514,"Trip, The",Comedy|Drama,4
7515,Limitless,Sci-Fi|Thriller,4
7516,Happy People: A Year in the Taiga,Documentary,4
7517,Evangelion: 2.0 You Can  Advance,Action|Animation|Drama|Sci-Fi,4
7518,I Spit on Your Grave,Crime|Horror|Thriller,4
7519,Even the Rain,Drama,4
7520,It Happened on Fifth Avenue,Comedy|Romance,4
7521,Zeitgeist: Moving Forward,Documentary,5
7522,No Strings Attached,Comedy|Romance,3
7523,"Lincoln Lawyer, The",Crime|Drama|Thriller,4
7524,All-Star Superman,Action|Adventure|Animation|Sci-Fi,4
7525,Girls About Town,Comedy,5
7526,Kill!,Action|Comedy|Drama,3
7527,Pekka ja Pätkä salapoliiseina,Comedy,4
7528,Unknown,Drama|Mystery|Thriller,4
7529,Cedar Rapids,Comedy,2
7530,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,3
7531,Burke and Hare,Comedy|Thriller,4
7532,Castaway on the Moon,Comedy|Drama|Romance,4
7533,Paul,Adventure|Comedy|Sci-Fi,3
7534,"Asphyx, The",Horror|Sci-Fi,4
7535,Brother 2,Crime|Drama,4
7536,Emma,Comedy|Drama|Romance,2
7537,Drive Angry,Action|Fantasy|Thriller,4
7538,Rango,Action|Adventure|Animation|Children|Comedy|Western,4
7539,Take Me Home Tonight,Comedy|Drama,2
7540,Confessions,Drama|Horror,4
7541,"Adjustment Bureau, The",Romance|Sci-Fi|Thriller,3
7542,"Mechanic, The",Action|Drama|Thriller,3
7543,Hall Pass,Comedy,3
7544,"Eagle, The",Adventure|Drama,2
7545,I Am Number Four,Action|Sci-Fi|Thriller|IMAX,3
7546,Battle: Los Angeles,Action|Sci-Fi|War,3
7547,Summer Wars,Adventure|Animation|Comedy|Sci-Fi,4
7548,"Sunset Limited, The",Drama,4
7549,Winnie the Pooh and the Honey Tree,Animation|Children,4
7550,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,3
7551,Scooby-Doo! Curse of the Lake Monster,Adventure|Children|Comedy|Mystery,5
7552,Winnie the Pooh and Tigger Too,Animation|Children,3
7553,Hard Ticket to Hawaii,Action|Comedy,0
7554,Elite Squad: The Enemy Within,Action|Crime|Drama,5
7555,Mesrine: Public Enemy #1,Action|Crime,4
7556,Just Go with It,Comedy|Romance,3
7557,Cave of Forgotten Dreams,Documentary,3
7558,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,4
7559,"Big Mommas: Like Father, Like Son",Comedy,1
7560,Super,Action|Comedy|Drama,3
7561,"Troll Hunter, The",Fantasy|Horror,4
7562,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,4
7563,Jane Eyre,Drama|Romance,3
7564,Sucker Punch,Action|Fantasy|Thriller|IMAX,3
7565,Chalet Girl,Comedy|Romance,0
7566,BURN-E,Adventure|Animation|Children|Sci-Fi,5
7567,Senna,Documentary,4
7568,Family Guy Presents: It's a Trap,Animation|Comedy|Sci-Fi,4
7569,Insidious,Fantasy|Horror|Thriller,3
7570,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,3
7571,Win Win,Comedy|Drama,4
7572,Room in Rome,Drama|Romance,3
7573,Boy,Comedy|Drama,4
7574,Diary of a Wimpy Kid: Rodrick Rules,Comedy,3
7575,Henry's Crime,Comedy|Crime,2
7576,Hop,Animation|Children|Comedy,3
7577,Playing the Victim,Comedy,4
7578,Films to Keep You Awake: The Christmas Tale,Horror|Thriller,0
7579,13 Assassins,Action,4
7580,Hanna,Action|Adventure|Mystery|Thriller,3
7581,Connections,Documentary,5
7582,Into Eternity,Documentary,3
7583,Daffy Duck's Quackbusters,Animation|Children|Comedy|Horror,2
7584,American: The Bill Hicks Story,Comedy|Documentary,4
7585,Arthur,Comedy,3
7586,Scream 4,Comedy|Horror|Mystery|Thriller,3
7587,Rio,Adventure|Animation|Children|Comedy,3
7588,Melancholia,Drama|Sci-Fi,3
7589,Thor,Action|Adventure|Drama|Fantasy|IMAX,4
7590,Louis C.K.: Hilarious,Comedy,4
7591,Louis C.K.: Chewed Up,Comedy,4
7592,Atlas Shrugged: Part 1,Drama|Mystery|Sci-Fi,2
7593,Louis C.K.: Shameless,Comedy,4
7594,Mildred Pierce,Drama,4
7595,Voices from the List,Documentary,5
7596,Water for Elephants,Drama|Romance,3
7597,African Cats,Adventure|Documentary,2
7598,Kill the Irishman,Action|Crime,4
7599,Fast Five,Action|Crime|Drama|Thriller|IMAX,3
7600,Louis Theroux: Law & Disorder,Documentary,5
7601,Idiots and Angels,Animation|Drama|Fantasy,5
7602,Incendies,Drama|Mystery|War,5
7603,Soul Surfer,Action|Drama,3
7604,Something Borrowed,Comedy|Drama|Romance,3
7605,Bridesmaids,Comedy,4
7606,Priest,Action|Horror|Sci-Fi|Thriller,3
7607,Mothra,Adventure|Fantasy|Sci-Fi,3
7608,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,3
7609,Midnight in Paris,Comedy|Fantasy|Romance,4
7610,The Man from Nowhere,Action|Crime|Thriller,5
7611,"Tree of Life, The",Drama,4
7612,"Hangover Part II, The",Comedy,3
7613,Nothing to Declare,Comedy,4
7614,Across the Hall,Thriller,2
7615,"Roommate, The",Drama|Thriller,2
7616,Attack the Block,Action|Comedy|Sci-Fi,4
7617,The Way,Adventure|Comedy|Drama,3
7618,Let the Bullets Fly,Action|Comedy,3
7619,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,4
7620,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,4
7621,Submarine,Comedy|Drama|Romance,4
7622,American Grindhouse,Documentary,4
7623,Everything Must Go,Comedy|Drama,3
7624,Beginners,Drama,4
7625,Super 8,Mystery|Sci-Fi|Thriller|IMAX,4
7626,Bernie,Comedy|Drama,2
7627,Green Lantern,Action|Adventure|Sci-Fi,3
7628,Elektra Luxx,Comedy,2
7629,Mr. Popper's Penguins,Comedy,3
7630,Bad Teacher,Comedy,3
7631,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX,3
7632,Larry Crowne,Comedy|Drama|Romance,3
7633,Your Highness,Action|Adventure|Comedy|Fantasy,3
7634,Too Big to Fail,Drama,4
7635,Takers,Action|Crime|Thriller,3
7636,My Life as McDull,Animation|Comedy|Drama,5
7637,Zookeeper,Comedy,3
7638,Horrible Bosses,Comedy|Crime,4
7639,Cars 2,Adventure|Animation|Children|Comedy|IMAX,3
7640,Between the Folds,Documentary,3
7641,Delhi Belly,Comedy|Crime,4
7642,Upside Down: The Creation Records Story,Documentary,3
7643,Monte Carlo,Adventure|Comedy|Romance,3
7644,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX,4
7645,Drive,Crime|Drama|Film-Noir|Thriller,4
7646,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War,4
7647,"Crazy, Stupid, Love.",Comedy|Drama|Romance,4
7648,One Day,Drama|Romance,3
7649,"Guard, The",Comedy|Crime,4
7650,Winnie the Pooh,Animation|Children|Comedy,3
7651,"Woman, The",Horror,3
7652,"New One-Armed Swordsman, The",Action|Drama|War,3
7653,Mike's New Car,Animation|Comedy,4
7654,"Smurfs, The",Animation|Children|Comedy,2
7655,Friends with Benefits,Comedy|Romance,3
7656,Paper Birds,Comedy|Drama,5
7657,Blitz,Action|Crime|Thriller,3
7658,"Yellow Sea, The",Crime|Drama|Thriller,2
7659,Our Idiot Brother,Comedy,3
7660,SUBWAYStories: Tales from the Underground,Drama,2
7661,Death Race 2,Action|Sci-Fi|Thriller,4
7662,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller,4
7663,Terri,Comedy,4
7664,"Change-Up, The",Comedy,3
7665,"Help, The",Drama,4
7666,30 Minutes or Less,Action|Comedy|Crime,3
7667,My Afternoons with Margueritte,Comedy,3
7668,Final Destination 5,Horror|Thriller|IMAX,4
7669,"Very Harold & Kumar 3D Christmas, A",Comedy,3
7670,Don't Be Afraid of the Dark,Horror|Thriller,3
7671,Fright Night,Comedy|Horror,3
7672,Another Earth,Drama|Romance|Sci-Fi,4
7673,Hesher,Drama,4
7674,Stake Land,Horror,4
7675,"Debt, The",Drama|Thriller,2
7676,Colombiana,Action|Adventure|Drama|Thriller,3
7677,Bill Cunningham New York,Documentary,4
7678,"Skin I Live In, The",Drama,3
7679,Conan the Barbarian,Action|Adventure|Fantasy,2
7680,Walled In,Horror|Thriller,3
7681,Birdemic: Shock and Terror,Romance|Thriller,3
7682,"Inbetweeners Movie, The",Adventure|Comedy,4
7683,Red State,Action|Crime|Horror|Thriller,3
7684,Pearl Jam Twenty,Documentary|Musical,0
7685,I Don't Know How She Does It,Comedy,1
7686,Shark Night 3D,Horror|Thriller,1
7687,Contagion,Sci-Fi|Thriller|IMAX,4
7688,Moneyball,Drama,4
7689,Neds,Drama,4
7690,Cold Fish,Drama|Thriller,4
7691,Phineas and Ferb the Movie: Across the 2nd Dimension,Adventure|Animation|Children,3
7692,Northanger Abbey,Drama|Romance,4
7693,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,4
7694,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,4
7695,"Separation, A",Drama,5
7696,"Dangerous Method, A",Drama|Thriller,3
7697,Warrior,Drama,4
7698,"Ides of March, The",Drama,3
7699,Kill List,Horror|Mystery|Thriller,4
7700,Killer Elite,Action|Thriller,3
7701,Bellflower,Action|Drama|Romance,3
7702,50/50,Comedy|Drama,4
7703,Generation P,Comedy|Drama|Sci-Fi,3
7704,The Artist,Comedy|Drama|Romance,4
7705,Gigi,Comedy,4
7706,BlinkyTM,Horror|Sci-Fi,3
7707,Take Shelter,Drama,4
7708,Three Outlaw Samurai,Action|Drama,3
7709,Antonio Gaudí,Documentary,4
7710,Real Steel,Action|Drama|Sci-Fi|IMAX,3
7711,Footloose,Comedy|Drama|Musical,3
7712,"Thing, The",Horror|Mystery|Sci-Fi|Thriller,4
7713,Beautiful Boy,Drama,4
7714,Tyrannosaur,Drama,3
7715,Martha Marcy May Marlene,Drama|Thriller,4
7716,We Need to Talk About Kevin,Drama|Thriller,3
7717,Behind Enemy Lines II: Axis of Evil,Action|Thriller|War,2
7718,"Three Musketeers, The",Action|Adventure,3
7719,In Time,Crime|Sci-Fi|Thriller,4
7720,Margaret,Drama,3
7721,Carnage,Comedy|Drama,4
7722,Margin Call,Drama|Thriller,4
7723,Paranormal Activity 3,Horror,3
7724,Puncture,Drama,3
7725,Johnny English Reborn,Adventure|Comedy|Thriller,3
7726,Abduction,Action|Drama|Mystery|Thriller,3
7727,This Must Be the Place,Crime|Drama|Thriller,3
7728,Shame,Drama,4
7729,What's Your Number?,Comedy|Romance,4
7730,Headhunters,Action|Crime|Thriller,4
7731,Batman: Year One,Action|Animation|Crime,4
